品號 | SKU,品名 | Product Name,規格 | Specification,庫存單位 | Inventory Units,商品級別 | Product Grade,品牌類別 | Brand Category,保存天數 | Storage Days,備貨型態 | Inventory type,儲存溫層 | Storage temperature layer,失效日期 | Expiry Date
N0401073,三能彩色粘板(白色)EXCCB15204,508*380*13,片,C級,三能器具,0,客訂,常溫,
N0401074,三能不銹鋼切麵刀SN4101,121*135,片,C級,三能器具,0,客訂,常溫,
N0401075,三能小刮刀SN4061,總長207,片,C級,三能器具,0,客訂,常溫,
N0401076,三能鋁合金烤盤(陽極)SN1012,718*460*40,片,C級,三能器具,0,客訂,常溫,
N0401077,三能6齒花嘴-3(中)SN7083,圓徑11*圓徑25*40,個,C級,三能器具,0,客訂,常溫,
N0401078,三能6齒花嘴-2(中)SN7082,圓徑13*圓徑25*40,個,C級,三能器具,0,客訂,常溫,
N0401079,三能圓花嘴-8(中)SN7068,圓徑13.5*圓徑25*40,個,C級,三能器具,0,客訂,常溫,
N0401082,"三能7""圓型圈(電解)SN3244",圓徑178*50,個,C級,三能器具,0,客訂,常溫,
N0401083,"三能8""圓型圈(電解)SN3245",圓徑203*50,個,C級,三能器具,0,客訂,常溫,
N0401084,三能活動圓型空心布丁模(陽極)SN5283,210*195*95,個,C級,三能器具,0,客訂,常溫,
N0401085,三能椰子模(陽極)SN61835,60*30*19,個,C級,三能器具,0,客訂,常溫,
N0401086,三能椰子模(陽極)SN61845,71*40*21,個,C級,三能器具,0,客訂,常溫,
N0401087,三能小花蛋糕模(陽極)SN6211,75*41*28,個,C級,三能器具,0,客訂,常溫,
N0401088,三能鹿背蛋糕模(不沾)SN6871,215*89*62,個,C級,三能器具,0,客訂,常溫,
N0401089,三能不沾布(10入)SN04736,580*380,組,C級,三能器具,0,客訂,常溫,
N0401090,三能麵粉杓SN4680,1500cc,支,C級,三能器具,0,客訂,常溫,
N0401091,三能麵粉杓SN4681,1000cc,支,C級,三能器具,0,客訂,常溫,
N0401092,三能鍍鋁烤盤(不沾)SN1010,718*460*25,個,C級,三能器具,0,客訂,常溫,
N0401093,三能糖度計MT-080,40*40*150,支,C級,三能器具,0,客訂,常溫,
N0401094,三能麵糰發酵布SN0461,750*1200,件,C級,三能器具,0,客訂,常溫,
N0401095,三能圓齒切模(電解)SN3821,圓徑30*50,個,C級,三能器具,0,客訂,常溫,
N0401096,三能圓齒切模(電解)SN3822,圓徑40*50,個,C級,三能器具,0,客訂,常溫,
N0401097,"三能20""關東光擠花袋 SEKI20",,個,C級,三能器具,0,客訂,常溫,
N0401098,三能20cm戚風蛋糕模NO1271,210*190*98,個,C級,三能器具,0,客訂,常溫,
N0401099,三能節能波紋鍍鋁烤盤SN1271,600*400*30,個,C級,三能器具,0,客訂,常溫,
N0401100,三能不沾布(10入)SN04726,620*420,包,C級,三能器具,0,客訂,常溫,
N0401101,三能提籃式塑膠托盤(米白)SN4330,400*300*60,個,C級,三能器具,0,客訂,常溫,
N0401102,三能美耐托盤(米白)SN4307,330*250*21,個,C級,三能器具,0,客訂,常溫,
N0401103,三能兩用塑膠刮板SN4073,126*97,個,C級,三能器具,0,客訂,常溫,
N0401104,三能半圓型塑膠刮板SN4072,159*103,個,C級,三能器具,0,客訂,常溫,
N0401105,三能14＂不銹鋼粉篩(6目)SN4265,外徑350*90,個,C級,三能器具,0,客訂,常溫,
N0401106,三能塑膠量杯(3000cc)SN4705,圓徑170*238,個,C級,三能器具,0,客訂,常溫,
N0401107,三能活動圓型空心布丁模(陽極)SN5282,圓徑170*238,個,C級,三能器具,0,客訂,常溫,
N0401108,三能圓型圈SN3474,圓徑60*50,個,C級,三能器具,0,客訂,常溫,
N0401109,三能圓型圈SN3475,圓徑65*50,個,C級,三能器具,0,客訂,常溫,
N0401110,三能7輪雙用輪刀(不沾)SN4220,長度260,支,C級,三能器具,0,客訂,常溫,
N0401111,"三能12""固定方型蛋糕模(不沾)SN5135",215*215*60,個,C級,三能器具,0,客訂,常溫,
N0401112,"三能8""固定凸點蛋糕模(硬膜)SN5047",203*4197*75,個,C級,三能器具,0,客訂,常溫,
N0401113,"三能8""活動心型模(硬膜)SN6906",189*178*60,個,C級,三能器具,0,客訂,常溫,
N0401114,三能一般刮平刀(木柄)SN4786,總長325,支,C級,三能器具,0,客訂,常溫,
N0401115,三能24連小半圓型矽膠模SF009,295*175*16,片,C級,三能器具,0,客訂,常溫,
N0401116,三能美耐托盤(米白)SN4315,400*280*25,個,C級,三能器具,0,客訂,常溫,
N0401117,三能塑膠夾(米白)SN4006,長度215,支,C級,三能器具,0,客訂,常溫,
N0401118,三能18層活動式鋁合金台車(陽極)SN1991,720*500*1862,台,C級,三能器具,0,客訂,常溫,
N0401119,"三能6""心型圈SN3363",,個,C級,三能器具,0,客訂,常溫,
N0401120,"三能8""心型圈SN3365",,個,C級,三能器具,0,客訂,常溫,
N0401121,"三能9""固定凸點蛋糕模(硬膜)SN5057",,個,C級,三能器具,0,客訂,常溫,
N0401122,三能20層活動式鋁合金台車(陽極)SN1992,600*471*1862mm,台,C級,三能器具,0,客訂,常溫,
N0401123,"三能18""擠花袋SN7978",,個,C級,三能器具,0,客訂,常溫,
N0401124,"三能8""打蛋器SN4883",總長259mm,支,C級,三能器具,0,客訂,常溫,
N0401125,三能不銹鋼平網盤SN1569,,個,C級,三能器具,0,客訂,常溫,
N0401126,三能分片器-10/12片SN4751,,個,C級,三能器具,0,客訂,常溫,
N0401127,"三能7""打蛋器SN4882",,支,C級,三能器具,0,客訂,常溫,
N0401128,三能蛋糕轉台-粉綠色SN4173,,個,C級,三能器具,0,客訂,常溫,
N0401129,三能高精度電子計重秤AWH-30,,台,C級,三能器具,0,客訂,常溫,
N0401130,三能矽膠毛刷ACC022,,支,C級,三能器具,0,客訂,常溫,
N0401131,三能圓花嘴5-小SN7065,,個,C級,三能器具,0,客訂,常溫,
N0401132,三能24cm打蛋盆SN4956,,個,C級,三能器具,0,客訂,常溫,
N0401133,三能28cm打蛋盆SN4954,,個,C級,三能器具,0,客訂,常溫,
N0401134,"三能6""一般刮平刀-木柄SN4785",,支,C級,三能器具,0,客訂,常溫,
N0401135,三能麵粉桶-2包RB3600-88,,個,C級,三能器具,0,客訂,常溫,
N0401136,三能4.8公升升降型攪拌機-紅色3KSM5CBTER,,台,C級,三能器具,0,客訂,常溫,
N0401137,三能海綿盒-5入(陽極)SN66025,,組,C級,三能器具,0,客訂,常溫,
N0401138,"三能14""不銹鋼粉篩10目SN4270",,個,C級,三能器具,0,客訂,常溫,
N0401139,三能26cm鉅刀(黑色塑膠柄)SN4802,總長380mm,支,C級,三能器具,0,客訂,常溫,
N0401140,三能30cm鉅刀(黑色塑膠柄)SN4807,總長435mm,支,C級,三能器具,0,客訂,常溫,
N0401141,"三能5""刮平刀S-130",總長240刃長130,支,C級,三能器具,0,客訂,常溫,
N0401142,"三能6""刮平刀S-155",總長270刃長155,支,C級,三能器具,0,客訂,常溫,
N0401143,"三能7""刮平刀S-180",總長295刃長180,支,C級,三能器具,0,客訂,常溫,
N0401145,三能矽膠刮刀(中)SN4758,總長346mm,支,C級,三能器具,0,客訂,常溫,
N0401146,三能矽膠刮刀(大)SN4759,總長422mm,支,C級,三能器具,0,客訂,常溫,
N0401147,三能全矽膠刮刀(小)SN4755,總長268mm,支,C級,三能器具,0,客訂,常溫,
N0401148,三能塑膠刮板SN4051,194*127,組,C級,三能器具,0,客訂,常溫,
N0401149,"三能10""打蛋器SN4885",總長304mm,支,C級,三能器具,0,客訂,常溫,
N0401150,"三能12""打蛋器SN4885",總長373mm,支,C級,三能器具,0,客訂,常溫,
N0401151,"三能14""打蛋器SN4885",總長413mm,支,C級,三能器具,0,客訂,常溫,
N0401152,"三能6""圓型圈SN3243",圓徑152*50mm,個,C級,三能器具,0,客訂,常溫,
N0401153,三能活動菊花派盤(陽極)SN5442,240*221*26mm,個,C級,三能器具,0,客訂,常溫,
N0401154,三能15連松露模36.174.87.0165,295*175*28,個,C級,三能器具,0,客訂,常溫,
N0401155,三能不銹鋼煎刀SN4104,205*127,個,C級,三能器具,0,客訂,常溫,
N0401156,三能塑膠夾SN4019,長度215mm,個,C級,三能器具,0,客訂,常溫,
N0401157,三能活動圓型空心布丁模(陽極)SN5281,150*135*80mm,個,C級,三能器具,0,客訂,常溫,
N0401158,三能活動菊花派盤(硬膜)SN5560,160*143*23mm,個,C級,三能器具,0,客訂,常溫,
N0401159,三能450g土司盒-本體(不沾)SN2052,196*106*109mm,個,C級,三能器具,0,客訂,常溫,
N0401160,三能慕斯圈墊片(硬膜)SN3996,圓徑250*1mm,片,C級,三能器具,0,客訂,常溫,
N0401161,三能特殊花嘴TIP-230,圓徑6*65mm,個,C級,三能器具,0,客訂,常溫,
N0401162,三能不沾布SN0473,580*380mm,片,C級,三能器具,0,客訂,常溫,
N0401165,三能鍍鋁烤盤SN1018,718*460*60mm 1000系列不沾,個,C級,三能器具,0,客訂,常溫,
N0401166,三能花嘴換模器(特大)DC-3,30*52mm,個,C級,三能器具,0,客訂,常溫,
N0401167,三能花針FN-7,圓徑40*72,個,C級,三能器具,0,客訂,常溫,
N0401168,三能矽膠不沾布(白)SN0491,570*370mm,片,C級,三能器具,0,客訂,常溫,
N0401169,三能鍍鋁方條烤盤(不沾)SN1290,718*460*25mm,個,C級,三能器具,0,客訂,常溫,
N0401170,三能鍍鋁方條烤盤(不沾)SN1292,718*460*60mm,個,C級,三能器具,0,客訂,常溫,
N0401171,三能不銹鋼平網盤(電解)SN1567,720*460*20mm,個,C級,三能器具,0,客訂,常溫,
N0401172,三能不銹鋼平網盤(電解)SN1579,395*325*20mm,個,C級,三能器具,0,客訂,常溫,
N0401173,三能6＂四方圈(電解)SN3303,144*144*50mm,個,C級,三能器具,0,客訂,常溫,
N0401174,三能8＂四方圈(電解)SN3305,144*144*50mm,個,C級,三能器具,0,客訂,常溫,
N0401175,三能圓型圈SN3473,圓徑55*50mm,個,C級,三能器具,0,客訂,常溫,
N0401176,三能蛋糕轉台(粉藍)SN4171,圓徑309*135mm,個,C級,三能器具,0,客訂,常溫,
N0401177,"三能""不銹鋼粉篩(24目)SN4267",外徑250*65mm,個,C級,三能器具,0,客訂,常溫,
N0401178,三能週轉箱-蓋SN4650,655*425*30mm,個,C級,三能器具,0,客訂,常溫,
N0401179,三能高級蛋糕鏟刀(黑色塑膠柄)SN4878,總長280刃長150mm,支,C級,三能器具,0,客訂,常溫,
N0401180,三能36cm打蛋盆SN4951,360*165*145mm,個,C級,三能器具,0,客訂,常溫,
N0401181,三能7＂活動凸點蛋糕模(硬膜)SN5035,178*172*74mm,個,C級,三能器具,0,客訂,常溫,
N0401182,三能特殊手工花嘴(曲奇)SN7145,25*42*45mm,個,C級,三能器具,0,客訂,常溫,
N0401183,三能花嘴換模器(大)SN7792,3件組,組,C級,三能器具,0,客訂,常溫,
N0401184,三能鋁合金冷卻盤(陽極)SN1561,720*460mm,個,C級,三能器具,0,客訂,常溫,
N0401185,三能水果條(800系列不沾)SN2122,內徑128*66*40mm,個,C級,三能器具,0,客訂,常溫,
N0401186,三能塑膠轉台(米白)SN4152,圓徑265*40,個,C級,三能器具,0,客訂,常溫,
N0401187,"三能8""活動凸點蛋糕模(陽極)SN5046",203*197*74,個,C級,三能器具,0,客訂,常溫,
N0401188,"三能16""擠花袋SN7977",405*225,個,C級,三能器具,0,客訂,常溫,
N0401189,三能5槽法國烤盤(不沾)SN1595,600*400*33,個,C級,三能器具,0,客訂,常溫,
N0401190,三能整型刀-3入SN48604,總長157mm,組,C級,三能器具,0,客訂,常溫,
N0401191,三能整型刀組-2個組SN4861,SN4861,組,C級,三能器具,0,客訂,常溫,
N0401192,三能圓型圈SN3217,圓徑75*16mm,個,C級,三能器具,0,客訂,常溫,
N0401193,三能圓型圈SN3219,圓徑85*20mm,個,C級,三能器具,0,客訂,常溫,
N0401194,"三能8""彎型高級蛋糕刮刀SN4866",總長330刃長210(黑塑膠柄),個,C級,三能器具,0,客訂,常溫,
N0401195,三能土司切片器UN34900,220*170*58,組,C級,三能器具,0,客訂,常溫,
N0401196,三能花朵花嘴套裝UN55008,6粒裝,組,C級,三能器具,0,客訂,常溫,
N0401197,三能特殊花嘴TIP-235,圓徑24*40mm,個,C級,三能器具,0,客訂,常溫,
N0401198,三能特殊花嘴-尖嘴TIP-231,圓徑4*93mm,個,C級,三能器具,0,客訂,常溫,
N0401199,三能12連布丁模(矽利康)SN9087,365*265*30,片,C級,三能器具,0,客訂,常溫,
N0401200,三能不銹鋼三角齒刮板(電解)SN4081,110*110,片,C級,三能器具,0,客訂,常溫,
N0401201,三能塑膠三角齒刮板SN4091,95x95mm,片,C級,三能器具,0,客訂,常溫,
N0401202,三能乳酪蛋糕模(不沾)SN6862,214*100*55,個,C級,三能器具,0,客訂,常溫,
N0401203,三能12連貓爪模(矽利康)SN9033,365*265*22,片,C級,三能器具,0,客訂,常溫,
N0401204,三能1000g土司盒(不沾)SN2012,327*121*121,個,C級,三能器具,0,客訂,常溫,
N0401205,三能鍍鋁烤盤SN1023,675*435*56,個,C級,三能器具,0,客訂,常溫,
N0401206,三能鋁合金烤盤(陽極)SN1032,675*435*40,個,C級,三能器具,0,客訂,常溫,
N0401207,三能玫瑰花嘴-5(中)SN7024,圓徑17*圓徑25*40,個,C級,三能器具,0,客訂,常溫,
N0401208,"三能4""活動蛋糕模(硬膜)SN5001",102*97*60mm,個,C級,三能器具,0,客訂,常溫,
N0401209,"三能6""活動蛋糕模(硬膜)SN5021",152*147*69,個,C級,三能器具,0,客訂,常溫,
N0401210,三能蛋糕刮刀-黑色塑膠柄SN4773,總長265刃長145,支,C級,三能器具,0,客訂,常溫,
N0401211,三能蛋糕刮刀-黑色塑膠柄SN4774,總長295刃長175,支,C級,三能器具,0,客訂,常溫,
N0401212,三能花嘴-155(中)SN7211,圓徑13.5*圓徑25*40,個,C級,三能器具,0,客訂,常溫,
N0401213,三能花嘴-156(小)SN7221,圓徑9*圓徑18*35,個,C級,三能器具,0,客訂,常溫,
N0401214,三能鋁合金家用烤盤(不沾)SN1117,350*250*30,個,C級,三能器具,0,客訂,常溫,
N0401215,三能鋁合金家用烤盤(不沾)SN1206,365*265*50,個,C級,三能器具,0,客訂,常溫,
N0401216,"三能6""活動凸點深蛋糕模(硬膜)SN5141",152x145x89,個,C級,三能器具,0,客訂,常溫,
N0401217,三能450g波紋土司盒-本體(不沾)SN2045,196*106*110,個,C級,三能器具,0,客訂,常溫,
N0401218,三能450g波紋土司盒-蓋(不沾)SN20452,214*123*13,個,C級,三能器具,0,客訂,常溫,
N0401219,三能雕刻刀(12個組)SN4640,12個/組,組,C級,三能器具,0,客訂,常溫,
N0401220,三能矽膠毛刷70.049.10.0001,,支,C級,三能器具,0,客訂,常溫,
N0401221,三能波紋圓土司盒(不沾)SN2305,270*183*128,組,C級,三能器具,0,客訂,常溫,
N0401222,三能450g波紋土司盒-本體(1000系列不沾)SN2055,196*106*109mm,個,C級,三能器具,0,客訂,常溫,
N0401223,三能450g波紋土司盒-蓋(不沾)SN20552,213*120*13mm,個,C級,三能器具,0,客訂,常溫,
N0401224,三能450g土司盒-蓋(不沾)SN20522,213*120*13mm,個,C級,三能器具,0,客訂,常溫,
N0401225,三能385g土司盒-本體(不沾)SN2082,217*94*77,個,C級,三能器具,0,客訂,常溫,
N0401226,三能2.5兩中秋印-圓形SN8313,62*26mm,個,C級,三能器具,0,客訂,常溫,
N0401227,三能矽膠不沾布-紅色13.001.00.0000,595x395mm,片,C級,三能器具,0,客訂,常溫,
N0401228,三能8連長方型鳳梨酥圈(陽極)SN6097,363x81x22mm,組,C級,三能器具,0,客訂,常溫,
N0401229,三能6連炸彈食品模(不沾)SN9011,615*197*98mm,組,C級,三能器具,0,客訂,常溫,
N0401230,三能4槽法國烤盤(不沾)SN1594,600*400*33mm,片,C級,三能器具,0,客訂,常溫,
N0401231,三能訂製不沾布P190010 800*800mm,厚度0.13mm,片,C級,三能器具,0,客訂,常溫,
N0401232,三能麵糰發酵布SN0460,600*1500mm,件,C級,三能器具,0,客訂,常溫,
N0401234,三能水果條(800系列不沾)SN2174,151*67*66mm,個,C級,三能器具,0,客訂,常溫,
N0401235,三能四方圈(1000系列不沾)SN3585,90*90*40mm,個,C級,三能器具,0,客訂,常溫,
N0401236,三能橢圓型發酵籃(大)SN4510,205*150*80mm,個,C級,三能器具,0,客訂,常溫,
N0401237,三能圓型發酵籃(大)SN4513,圓徑180*90mm,個,C級,三能器具,0,客訂,常溫,
N0401238,"三能10""活動方型蛋糕模(硬膜)SN5123",180*180*60mm,個,C級,三能器具,0,客訂,常溫,
N0401239,"三能10""固定方型蛋糕模(不沾)SN5133",180*180*60mm,個,C級,三能器具,0,客訂,常溫,
N0401240,三能33cm打蛋盆SN4952,330*155*135mm,個,C級,三能器具,0,客訂,常溫,
N0401241,"三能6""活動布丁模(硬膜)SN5231",152*135*70mm,個,C級,三能器具,0,客訂,常溫,
N0401242,"三能6""圓型布丁心(陽極)SN5293",圓徑130*102mm,個,C級,三能器具,0,客訂,常溫,
N0401243,三能鋁合金家用烤盤(不沾)SN1209,395*325*35mm,個,C級,三能器具,0,客訂,常溫,
N0401244,三能正方型鍍鋁土司盒SN2061,80*80*80mm,個,C級,三能器具,0,客訂,常溫,
N0401245,三能鋁合金平台車(陽極)SN1984,660*435*138mm,台,C級,三能器具,0,客訂,常溫,
N0401246,"三能17""耐熱手套SN7992",耐熱205℃ 總長4320mm,雙,C級,三能器具,0,客訂,常溫,
N0401247,三能空心圓模(陽極)SN6833,圓徑178x60mm,個,C級,三能器具,0,客訂,常溫,
N0401248,三能木柄型羊毛刷(羊毛+木柄) SN4127,230*25*35,個,C級,三能器具,0,客訂,常溫,
N0401249,三能木柄型羊毛刷(羊毛+木柄) SN4128,230*50*35,個,C級,三能器具,0,客訂,常溫,
N0401250,三能水果條(陽極)小蛋糕模 SN2073,內徑100*56*34,個,C級,三能器具,0,客訂,常溫,
N0401251,塑膠小長桿SN8036,圓徑26長度330mm,支,C級,三能器具,0,客訂,常溫,
N0401253,三能不沾布(10入)SN04706,670*420mm,組,C級,三能器具,0,客訂,常溫,
N0401254,三能不鏽鋼網盤SN1580,600*400*55mm,個,C級,三能器具,0,客訂,常溫,
N0401255,三能正方型土司盒(1000系列不沾)SN2182,100*100*100mm,個,C級,三能器具,0,客訂,常溫,
N0401256,三能9連貝殼模,295*175*17mm,個,C級,三能器具,0,客訂,常溫,
N0401257,三能四方圈-10入(陽極)SN37526,45*45*23mm,組,C級,三能器具,0,客訂,常溫,
N0401258,三能長桿 SN8030,圓徑23長度300mm,個,C級,三能器具,0,客訂,常溫,
N0401259,三能長桿 SN8033,圓徑35長度580mm,個,C級,三能器具,0,客訂,常溫,
N0401260,三能塑膠杯500ml SN4702,圓徑86x125mm,個,C級,三能器具,0,客訂,常溫,
N0401261,三能不銹鋼柄切麵刀 SN4103,160x125mm,個,C級,三能器具,0,客訂,常溫,
N0401262,三能抗菌塑膠刮板 SN4053,133x95x5mm,個,C級,三能器具,0,客訂,常溫,
N0401263,三能塑膠柄直型羊毛刷(中) SN4120,235x50x35mm,個,C級,三能器具,0,客訂,常溫,
N0401265,三能不銹鋼餅乾冷卻網盤(電解)SN1550,550*450*8mm,個,C級,三能器具,0,客訂,常溫,
N0401266,三能固定柄-中桿SN8022,圓徑80長度450mm,支,C級,三能器具,0,客訂,常溫,
N0401267,三能單桿SN8041,圓徑40長度265mm,支,C級,三能器具,0,客訂,常溫,
N0401268,三能圓型圈SN3216,圓徑70x16mm,個,C級,三能器具,0,客訂,常溫,
N0401269,三能圓形圈SN3218,圓徑80x20mm,個,C級,三能器具,0,客訂,常溫,
N0401270,三能18層固定密封式鋁合金台車(陽極)SN1961,628*486*1700mm,台,C級,三能器具,0,客訂,常溫,
N0401271,三能4連足球模(1000系列不沾)SN9108,400x135x90mm,個,C級,三能器具,0,客訂,常溫,
N0401272,三能4連籃球模(1000系列不沾)SN9109,400x135x90mm,個,C級,三能器具,0,客訂,常溫,
N0401273,"三能6""固定凸點蛋糕模(陽極)SN5028",152x147x70mm,個,C級,三能器具,0,客訂,常溫,
N0401274,三能鍍鋁烤盤(1000系列不沾)SN1078,600x400x30mm,個,C級,三能器具,0,客訂,常溫,
N0401275,三能不銹鋼平網盤SN1573,720x460x8mm,個,C級,三能器具,0,客訂,常溫,
N0401276,三能鋁合金螺管-10入(陽極)SN41616,圓徑28x135mm,組,C級,三能器具,0,客訂,常溫,
N0402001,三能標價夾(金色)85*70 SN8624,,個,C級,三能器具,0,客訂,常溫,
N0402002,三能展示架(電解) SN4284,,個,C級,三能器具,0,客訂,常溫,
N0402003,三能圓型仿藤籃(茶色) SN4531,,個,C級,三能器具,0,客訂,常溫,
N0402004,三能繪製筆組(2入) ACC099,,組,C級,三能器具,0,客訂,常溫,
N0402005,三能標價座(金色電鍍)SN85916,10入 30*12*10,個,C級,三能器具,0,客訂,常溫,
N0402006,三能標價座(銀色電鍍)SN85906,10入 30*12*10,個,C級,三能器具,0,客訂,常溫,
N0402008,三能鋁合金圓角烤盤(1000系列不沾)SN1050,600x400x20mm,個,C級,三能器具,0,客訂,常溫,
N0402009,三能空心圓模(陽極)SN6834,圓徑215x70mm,個,C級,三能器具,0,客訂,常溫,
N0402010,"三能8""固定凸點蛋糕模(陽極)SN5048",203x197x75mm,個,C級,三能器具,0,客訂,常溫,
N0501001,瑞士維氏番茄刀-黑,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501002,瑞士維氏番茄刀-藍,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501003,瑞士維氏番茄刀-綠,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501004,瑞士維氏番茄刀-紅,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501005,瑞士維氏番茄刀-粉紅,11cm/20支/盒,支,C級,Victorinox,0,庫存售完後停售,常溫,
N0501006,瑞士維氏番茄刀-黃,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501007,瑞士維氏番茄刀-橘,11cm/20支/盒,支,C級,Victorinox,0,常備,常溫,
N0501008,瑞士維氏VICTORINOX 麵包刀-5.2933.26,VICT-5.2933.26,支,C級,Victorinox,0,庫存售完後停售,常溫,
N0501012,瑞士維氏削皮刀-粉紅,,支,C級,Victorinox,0,庫存售完後停售,常溫,
N0701002,Testo 608-H1桌上型溫溼度計,,台,C級,器具儀器類,0,客訂,常溫,
N0701003,Testo 106-T3食品專用防水型溫度計,,個,C級,器具儀器類,0,客訂,常溫,
N0701004,Testo 206-PH2數位式膠體PH酸鹼度計,,套,C級,器具儀器類,0,客訂,常溫,
N0701005,A&D 紅外線溫度計AD-5611A,,個,C級,器具儀器類,0,常備,常溫,
N0701006,A&D 探針溫度計 AD-5605C,,個,C級,器具儀器類,0,常備,常溫,
N0701007,A&D 電子秤子EJ-1500,0.1-1.5KG,台,C級,器具儀器類,0,客訂,常溫,
N0702002,A&D 電子秤子SK-5001WP(5KG),,台,C級,器具儀器類,0,客訂,常溫,
N0799001,德記滴管3.1ml 500入,500個/盒,盒,C級,器具儀器類,0,庫存售完後停售,常溫,
