品號 | SKU,品名 | Product Name,標準售價 | Standard Price | Giá chuẩn,中盤價 | Whole sale price |  Giá sỉ,成箱價 | Price per box
K0201195,樂比亞冰心奶油維也納,0,0,0
K0201196,樂比亞竹炭花生冰心奶油維也納,0,0,0
K0201197,樂比亞京都抹茶冰心奶油維也納,0,0,0
K0201198,樂比亞清香檸檬冰心奶油維也納,0,0,0
K0201199,樂比亞暖心可可冰心奶油維也納,0,0,0
K0201200,樂比亞蜂蜜伯爵冰心奶油維也納,0,0,0
K0201201,蕾雅-歐培拉,0,0,0
K0201202,蕾雅-小起士,0,0,0
K0201203,蕾雅-可可,0,0,0
K0201204,蕾雅-朵莉絲,0,0,0
K0201205,樂比亞冰心奶油維也納,0,0,0
K0201206,樂比亞竹炭花生冰心奶油維也納,0,0,0
K0201207,樂比亞京都抹茶冰心奶油維也納,0,0,0
K0201208,樂比亞清香檸檬冰心奶油維也納,0,0,0
K0201209,樂比亞暖心可可冰心奶油維也納,0,0,0
K0201210,樂比亞蜂蜜伯爵冰心奶油維也納,0,0,0
K0202019,鵪鶉蛋罐頭(大),275,0,0
K0204046,可果美蕃茄醬340G(箱)-無進貨紀錄停用,890,0,0
K0301001,牛頭牌1號沙茶醬,515,0,0
K0301002,牛頭牌原味高湯,30,0,0
K03010023,大同樹子,80,0,0
K0301003,義香原味黑芝麻醬3KG,"1,105",0,1085
K0301004,義香原味黑芝麻醬550G(禮盒),340,0,0
K0301005,穀盛紅麴粉,600,0,0
K0301006,菜脯米(蘿蔔絲)(箱)-停止販售,"2,100",0,2100
K0301007,魚酥-停售停用,400,0,0
K0301008,太陽醬色25KG,"1,600",0,0
K0301009,太陽醬色5KG(停售),395,0,0
K0301010,台農油蔥酥,82,0,0
K0301011,筍角-停止販售停用,350,0,0
K0301012,筍絲-停止販售停用,350,0,0
K0301013,大龍牌粉絲-停止販售停用,300,0,0
K0301014,蚵仔麵線,280,0,0
K0301015,一陸麵包粉(A級)-品號重覆停用,165,0,0
K0301016,碎脯(蘿蔔乾)-不零售停用,250,0,0
K0301017,乾蔥珠末,115,0,0
K0301018,尖山米粉,45,0,0
K0301019,谷王大麵輪(薄)-停售停用,865,0,0
K0301020,【停售】義香原味白芝麻醬3KG,700,0,0
K0301021,義香台灣原味黑芝麻醬3KG,"2,260",0,0
K0301022,【規格轉換停用】黃金鵝油香蔥,"2,000","1,800",0
K0301023,菜脯米(蘿蔔絲)1斤-不零售停用,0,0,0
K0301024,梅粉(紅),100,0,0
K0301025,【停售】泰農油酥,100,0,0
K0301026,黃金鵝油(原味),"1,350","1,210",0
K0301027,【停售】FOODHOOD生捲麵 18番/130G,25,22,25
K0301028,特No.1低加水細直麵,0,0,0
K0301029,FOODHOOD冷凍鹹蛋黃,260,220,240
K0301030,鹹蛋黃粉,"1,500","1,350",1470
K0301031,鹹蛋黃液,"1,500","1,350",1470
K0301032,黃金鵝油香蔥,"2,000","1,800",0
L0101001,AKO天然培養酵母(淡)500G,800,600,0
L0101002,AKO天然培養酵母(濃)500G,800,600,0
L0101003,AKO石割櫻酵母(芳醇)500G,800,0,0
L0101004,AKO石割櫻酵母(輕盈)500G,800,0,0
L0102001,燕子牌即發酵母-金牌 500G,146,0,143
L0102002,法國燕子牌強力即發酵母(低糖用)-紅牌 500G,150,130,0
L0102003,燕子冷凍半乾酵母 金牌(高糖用) 400G,195,175,0
L0102004,燕子冷凍半乾酵母 紅牌(低糖用) 400G,195,175,0
L0102005,法國燕子牌起種酵母(老麵用)LV1,750,690,0
L0102006,燕子冷凍半乾酵母 金牌(高糖用) 3.5KG,"1,575","1,400",0
L0103001,【停售】白玫瑰濕酵母1 lb,55,0,54
L0103002,白玫瑰快發粉500G(停售),120,0,0
L0103003,白玫瑰活性乾酵母500G,136,116,133
L0103004,白玫瑰濕酵母5lb(盒)-品號轉換停用,185,0,0
L0103005,白玫瑰牌新鮮酵母,55,0,54
L0199001,DQ發酵風味液5K-停用,350,0,0
L0199002,日本酒種發酵液5K,"2,030",0,0
L0199003,伊那種助1K,"3,100","2,650",0
L0199004,滿點天然酵母4入,70,0,0
L0199005,三達酵母粉-停止販售停用,95,0,0
L0199006,普羅優菌2G,25,0,0
L0199007,清酒酵母,550,0,0
L0199008,DQ發酵風味液 5K,"1,750",0,1750
L0199009,酸種發酵液 SOURD DIRECT 25,"1,800","1,600",0
L0199010,發酵液 寶露特 YG-850,"3,800","3,400",0
L0199011,燕子冷凍半乾酵母1895 400g,195,175,190
L0201001,法國燕子牌BBA麵包助發酵粉500G,195,191,191
L0201002,法國D600麵包改良劑600G,175,160,0
L0201003,燕子牌冷凍麵團改良劑(美質),"3,600",0,0
L0201004,美極綜合麵包改良劑8K(箱)-品號轉換停用,"2,080",0,0
L0201005,法國美極麵包改良劑M1% 2K,670,608,0
L0201006,EUROMALT麥芽精5KG-貨號轉換停用,"2,250",0,0
L0201007,燕子牌冷凍麵團改良劑 (美質)KG,0,0,0
L0201008,Diamalteria Euromalt 麥芽精(停用),"2,250",0,0
L0202001,滿點塔塔粉1K-停止販售,320,0,0
L0202002,滿點泡打粉6 lb,500,0,0
L0202003,滿點泡打粉70G-停止進貨停用,70,0,0
L0202004,立可滿MM-100 1K,400,0,0
L0202005,立饅滿1K,230,0,0
L0202006,滿點SP,150,0,0
L0202007,滿點(咖)酵母,0,0,0
L0203001,【停售】朗佛德無鋁泡打粉5lb(規格轉換),900,0,0
L0203002,朗佛德無鋁泡打粉4oz,75,0,0
L0203003,月光牌無鋁泡打粉-停止進貨停用,0,0,0
L0203004,【停售】朗佛德無鋁泡打粉4lb,965,0,950
L0203005,巧拌師無鋁雙效泡打粉2KG,875,0,860
L0299001,KIMO LONG冷凍麵糰改良劑,0,0,0
L0299002,雙潔淨蛋白,200,0,196
L0299003,【停售】雙潔淨蛋白(全素),200,0,196
L0299004,雙潔淨蛋白(蛋糕專用),380,0,0
L0301001,明曜小蘇打(歐洲紙袋)(廠商停售),850,820,850
L0301002,明曜阿摩尼亞(銨粉)25K(停售),"2,600",0,0
L0301003,食用明礬25KG/包(停售),850,0,850
L0301004,食用明礬1KG(停售),55,0,0
L0301005,明曜鹼片,650,0,0
L0301006,明曜鹼片1K-不零售停用,0,0,0
L0301007,明曜鹼粉(輕鹼)25K,850,0,850
L0301008,明曜鹼粉(輕鹼)1K,0,0,0
L0301009,明曜鹼粉(重鹼)25KG-停售,400,0,0
L0301010,明曜鹼粉(重鹼)1KG-停售,0,0,0
L0301011,明曜鹼塊5K-無進貨紀錄停用,250,0,0
L0301012,明曜阿摩尼亞(銨粉)1K(停售),150,0,0
L0301013,明曜阿摩尼亞(銨粉)1K-品號重覆停用,150,0,0
L0301014,鹼粉T(金)25KG,"2,800",0,2800
L0301015,明曜小蘇打,700,660,700
L0302001,松谷NOOMAT 5,"4,000","3,500",0
L0302002,松谷食品澱粉B,"6,300","6,000",0
L0302003,松谷食品澱粉AM-1,"3,000",0,0
L0302004,松谷食品澱粉CC,"2,200",0,0
L0302005,松谷日本摩奇粉PV-1,"2,857","2,200",0
L0302006,松谷泰國摩奇粉(QQ1),"2,500","2,000",0
L0302007,松谷UPEC-AG,0,0,0
L0302008,松谷醋酸澱粉MAT2,958,0,0
L0302009,松谷Max-1000,"1,600",0,0
L0302010,松谷食品澱粉DP-35,"4,500",0,0
L0302011,松谷食品澱粉B(5KG),"1,500",0,0
L0302012,松谷食品澱粉B(1KG),300,0,0
L0302013,松谷澱粉PQ2,"3,400","2,900",0
L0302014,松谷澱粉MM9,"3,600","3,100",0
L0302101,澳洲AP咖啡風味加強液1L,"3,000","1,800",0
L0302102,澳洲AP草莓風味加強液1L,"3,000","1,800",0
L0399001,王茶小蘇打500G-停售(停用),20,0,0
L0399002,苗城行鹼塊10斤,35,0,0
L0399003,苗城行石膏30K,550,0,550
L0399004,橫山鹼水,"1,800",0,0
L0399005,愛國 特殊強力膨脹劑(極)2K,930,790,915
L0399006,東方鹼水(碳酸鉀60%),"2,400","2,200",2400
L0399007,ARM&HAMMER鐵鎚牌蘇打粉(清潔用)(廠商停售),48,0,0
L0399008,一番調味料,745,640,690
L0399009,Mikoya卡門貝爾乳酪香精PE,"3,240",0,0
L0399010,味之素味素1K,350,0,0
L0399011,【停售】(麵廠用) 食用酒精95% 20L,"2,250",0,0
L0399012,富士商事水信玄餅粉 (A0204011的轉換品號),950,765,900
M0101001,信功法蘭克福香腸(原味)20G,330,310,320
M0101002,信功法蘭克福香腸(原味)25G,175,155,165
M0101003,信功法蘭克福香腸(原味)50G,175,155,165
M0101004,信功法蘭克福香腸(原味)115G,390,350,380
M0101005,【停售】信功荒挽香腸50G,240,230,0
M0101006,信功無腸衣熱狗60G,245,0,0
M0101007,信功小熱狗550G-品號重複停用,231,0,0
M0101008,信功3mm薄培根1K,470,450,460
M0101009,信功1cm厚切培根1K,470,450,460
M0101010,信功培根熱狗捲,220,210,215
M0101011,信功四角火腿片1K,410,390,400
M0101012,信功特級火腿(粒) 500G,395,350,380
M0101013,信功生薑燒,0,0,0
M0101014,【停售】信功頂級烤肋排,320,220,290
M0101015,信功肉酥20G*10入,150,0,0
M0101016,信功QQ小熱狗220G,100,0,0
M0101017,信功QQ小熱狗550G,230,202,0
M0101018,【停售】信功特級火腿片200G,160,130,0
M0101019,進江牛葛瑞爾香腸-品號停用,450,350,400
M0102001,香里豬梅花肉1K,200,0,0
M0102002,香里梅花肉套網1K,235,0,0
M0102003,香里里肌外切片1K,0,0,0
M0102004,香里豬頸肉(松阪豬)1K,510,0,0
M0102005,香里豬腳1K,120,0,0
M0102006,香里頭骨(切)1K,65,0,0
M0102007,香里頭骨(不切)1K,0,0,0
M0102008,香里大骨(切)1K,0,0,0
M0102009,香里大骨(不切)1K,0,0,0
M0102010,香里豬背骨(龍骨)(切)1K,65,0,0
M0102011,香里豬背骨(龍骨)(不切)1K,65,0,0
M0199,義式風乾熟成豬肉臘腸(錯誤品項 停用),"1,300",950,1100
M0199001,新尖大麥豬豬頰肉1K,200,0,0
M01990013,【停售】原味風乾臘腸,"1,300",950,1100
M0199002,新敦榮豬肉沙拉米,350,0,0
M0199003,Monte Nevado熟成帶骨山火腿,0,0,0
M0199004,聯馥伊比利黑豬肩前排肉,0,0,0
M0199005,新敦榮薄培根2mm 500G,170,0,0
M0199006,新敦榮里肌火腿片(圓形)500G,180,0,0
M0199007,新敦榮薄培根2mm 500G,170,0,0
M0199008,FOODHOOD原味風乾臘腸Salami 60G,96,71,84
M0199009,FOODHOOD辣味風乾臘腸Cayenne Pepper Salami 60G,96,71,84
M0199010,FOODHOOD煙燻梅花培根Bacon 60G,79,58,69
M0199011,FOODHOOD豬大里肌熟火腿Pork Loin Capacolla 60G,63,47,56
M0199012,【停售】辣椒風乾臘腸(切片),580,480,550
M0199014,原味風乾臘腸-品號重覆停用,"1,300",950,1100
M0199015,【停售】辣味風乾臘腸,"1,300",950,1100
M0199016,FOODHOOD美式臘腸切片500G,320,300,310
M0199017,FOODHOOD煙燻和牛肉(靠頸)65G,"1,000",850,0
M0199018,FOODHOOD煙燻和牛肉(外腹胸腹肉)65G,"1,000",850,0
M0199019,FOODHOOD煙燻和牛肉(中腹胸腹肉)65G,"1,000",850,0
M0199020,FOODHOOD煙燻和牛肉(內側後腿肉)65G,"1,000",850,0
M0201001,【停售】新敦榮煙燻雞腿肉1K,370,0,0
M0201002,正點香燻雞肉片1K,335,0,330
M0301001,豪野鴨特選原味煙燻鴨胸230G(停售),220,0,0
M0301002,豪野鴨特選黑胡椒煙燻鴨胸230G-規格轉換停用,210,0,0
M0301003,豪野鴨特選原味煙燻鴨胸250G-統一打230G故停用,210,0,0
M0301004,豪野鴨生鴨胸300G,185,0,0
M0301005,【停售】豪野鴨特選黑胡椒煙燻鴨胸265G,240,0,0
M0302001,聯馥急凍加拿大鴨胸,0,0,0
M0303101,(冷凍)尾崎牛 Ribeye Roll肋眼(貨號錯誤-停用),0,0,0
M0399001,振聲特選煙燻黑胡椒鴨胸,210,0,0
M0401001,助宗鱈明太子500G,650,450,650
M0401002,日本明太子300G,450,0,0
M0401003,明太子醬(真鱈)500G,550,0,0
M0401004,乾燥明太子,"36,000","30,000",0
M0401005,乾燥明太子1KG,"3,100","2,635",0
M0402001,印尼冷凍蝦,0,0,0
M0402002,冷凍海瓜子肉1K,200,0,0
M0402003,南美白蝦1.2K,0,0,0
M0402004,條紋花魚開片250G/尾,675,540,0
M0402005,FOODHOOD本產熟凍龜山島櫻花蝦500G,450,380,410
M0402006,【停售】FOODHOOD本產熟凍龜山島白蝦500G,250,220,235
M0402007,(停用)探索水產若鮎M/香魚,260,0,0
M0402008,【停售】探索水產若鮎M/香魚(業務用),350,0,325
M0402009,【停售】探索水產若鮎S/香魚(業務用),360,0,330
M0402010,【停售】探索水產生凍淡菜清肉,870,722,850
M0402011,【停售】探索水產殺菁淡菜帶殼L,243,200,235
M0402012,【停售】探索水產若鮎3S/香魚(業務用),330,0,305
M0403001,【停售】九降風烏魚子(五兩),920,820,0
M0403002,【停售】九降風烏魚子(四兩),780,680,0
M0403003,【停售】九降風烏魚子(四兩半),880,780,0
M0501001,A5 近江牛 Chuck Roll 下肩胛肋眼心,"2,700",0,0
M0501002,A5 進江牛 Shoulder Clod 前腿心-品號停用,"2,800",0,0
M0501003,A5 近江牛 Shoulder Clod 板腱,"3,400",0,0
M0501004,A5 近江牛 Chuck Tender 黃瓜條,"2,500",0,0
M0501005,A5 近江牛 Short Plate 外腹肉-胸腹肉,"1,500",0,0
M0501006,A5 近江牛 Short Rib 中腹肉-胸腹肉,"1,500",0,0
M0501007,A5 近江牛 Top Round 內側後腿肉,"2,500",0,0
M0501008,A5 近江牛 Knuckle 和尚頭,"2,000",0,0
M0501009,A5 近江牛 Knuckle 三角肉,"3,800",0,0
M0501010,A5 近江牛 Chuck Ribs 肩小排,"3,000",0,0
M0501011,A5 近江牛 Top Sirloin Butt 牛臀心,"2,600",0,0
M0501012,A5 近江牛 Top Sirloin Butt 牛臀蓋,"2,600",0,0
M0501013,A5 近江牛 Strip Loin 紐約客,"4,800",0,0
M0501014,A5 進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501015,A5 進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501016,A5 近江牛 Tenderloin 菲力,"5,000",0,0
M0501017,A5 進江和牛 Chuck Roll 牛肩胛-品號停用,0,0,0
M0501018,A5 進江和牛 Shoulder Clod 前腿心-品號停用,0,0,0
M0501019,A5 進江和牛 Shoulder Clod 板腱-品號停用,0,0,0
M0501020,A5 進江和牛 Chuck Tender 黃瓜條-品號停用,0,0,0
M0501021,A5 進江和牛 Short Plate 牛胸腹肉-品號停用,0,0,0
M0501022,A5 進江和牛 Short Ribs 牛小排-品號停用,0,0,0
M0501023,A5 進江和牛 Top Round 內側後腿肉-品號停用,0,0,0
M0501024,A5 進江和牛 Knuckle 和尚頭-品號停用,0,0,0
M0501025,A5 進江和牛 Knuckle 三角肉-品號停用,0,0,0
M0501026,A5 進江和牛 Chuck Ribs 肩小排-品號停用,0,0,0
M0501027,A5 進江和牛 Top Sirloin Butt 牛臀心-品號停用,0,0,0
M0501028,A5 進江和牛 Top Sirloin Butt 牛臀蓋-品號停用,0,0,0
M0501029,A5 進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501030,A5 進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501031,A5 進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501032,A5 進江和牛 Tenderloin 菲力-品號停用,0,0,0
M0501033,A5 近江牛 Ribeye 肋眼,"4,900",0,0
M0501034,A5 進江和牛 Ribeye 肋眼-品號停用,0,0,0
M0501035,A5 近江牛 Rib Cap 肋眼蓋肉,"2,200",0,0
M0501036,A5 進江和牛 Rib Cap 肋眼蓋肉-品號停用,0,0,0
M0501037,A4 近江牛 Chuck Roll 下肩胛肋眼心,0,0,0
M0501038,A4 近江牛 Shoulder Clod 板腱,"3,600",0,0
M0501039,A4 近江牛 Chuck Tender 黃瓜條,0,0,0
M0501040,A4 近江牛 Chuck Ribs 肩小排,0,0,0
M0501041,A4 近江牛 Top Round 內側後腿肉,0,0,0
M0501042,A4 近江牛 Knuckle 和尚頭,0,0,0
M0501043,A4 近江牛 Knuckle 三角肉,0,0,0
M0501044,A4 近江牛 Striploin 紐約客,"4,300",0,0
M0501045,A4 近江牛 Tenderloin 菲力,"4,500",0,0
M0501046,A4 近江牛 Top Sirloin Butt 牛臀心,0,0,0
M0501047,A4 近江牛 Top Sirloin Butt 牛臀蓋,"2,400",0,0
M0501048,A4 近江牛 Ribeye 肋眼,"4,900",0,0
M0501049,A4 近江牛 Rib Cap 肋眼蓋肉,0,0,0
M0501050,A4 近江牛 Neck 頸肉,0,0,0
M0501051,A5 近江牛 Brisket 牛前胸肉,"1,900",0,0
M0501052,A5 近江牛 Neck 頸肉,"1,100",0,0
M0501053,A5 進江和牛 Botton Round下後腿肉(品號停用),0,0,0
M0501054,進江和牛 Chuck Ribs 肩小排-品號停用,0,0,0
M0501055,進江和牛 Shank 小腿肉-品號停用,0,0,0
M0501056,進江和牛 Top Round 內側後腿肉(品號停用),0,0,0
M0501057,進江和牛 Striploin 紐約客-品號停用,0,0,0
M0501058,進江和牛 Ribeye 肋眼-品號停用,0,0,0
M0501059,進江和牛 Rib Cap 肋眼蓋肉-品號停用,0,0,0
M0501060,進江和牛 Tenderloin 菲力-品號停用,0,0,0
M0501061,A5 近江牛 Shank 小腿肉,"1,200",0,0
M0501062,A5 進江和牛 Brisket 牛油(品號停用),0,0,0
M0501063,進江和牛 特上背肩火鍋肉片400G-品號停用,"1,900",0,0
M0501064,千成亭風土-A5近江上撰臀腿火鍋肉片400G,"1,500",0,0
M0501065,進江和牛 優選前胸火鍋肉片400G-品號停用,"1,500",0,0
M0501066,進江和牛 特上蓋肉燒烤肉片400G-品號停用,"1,900",0,0
M0501067,千成亭風土-A5近江上撰腹肉燒烤肉片400G,"1,200",0,0
M0501068,進江和牛 優選五花燒烤肉片400G-品號停用,"1,500",0,0
M0501069,進江和牛 極上沙朗牛排300G-品號停用,0,0,0
M0501070,進江和牛 極上菲力牛排250G-品號停用,0,0,0
M0501071,A5 近江牛 Chuck Roll 翼板,"3,400",0,0
M0501072,A5 近江牛 Chuck Roll 靠頸,"2,000",0,0
M0501073,A5 近江牛 Chuck Roll 捲心,"3,000",0,0
M0501074,A5 近江牛 Short Plate 外腹肉-扇子肉,"2,700",0,0
M0501075,A5 近江牛 Short Plate 外腹肉-內裙,"2,600",0,0
M0501076,A5 進江和牛 Short Plate Rib 外腹肉-胸腹肉(貨號重複停用),0,0,0
M0501077,A5 近江牛 Short Rib 中腹肉-貝身,"2,600",0,0
M0501078,A5 近江牛 Short Rib 中腹肉-牛小排,"2,300",0,0
M0501079,A5 近江牛 Strip Loin 紐約客-後段,"2,500",0,0
M0501080,A5 近江牛 Knuckle 和尚頭心,"3,500",0,0
M0501081,進江和牛 特上背肩火鍋肉片250G-品號停用,0,0,0
M0501082,千成亭風土-A5進江牛上撰臀腿火鍋肉片250G-品號停用,900,0,0
M0501083,進江和牛 優選前胸火鍋肉片250G-品號停用,0,0,0
M0501084,FOODHOOD 千成亭 A5頂級進江牛五花火鍋片-品號停用,600,0,0
M0501085,進江和牛 絞肉-品號停用,900,0,0
M0501086,進江和牛 肋眼牛排-品號停用,"1,750",0,0
M0501087,FOODHOOD 千成亭 A5頂級近江牛紐約客火鍋片,"1,950",0,0
M0501088,FOODHOOD 千成亭 A5頂級進江牛內腿火鍋片-品號停用,"1,000",0,0
M0501089,FOODHOOD 千成亭 A5頂級近江牛翼板火鍋片,"1,300",0,0
M0501090,FOODHOOD 千成亭 A5頂級近江牛肋眼火鍋片,"1,950",0,0
M0501091,FOODHOOD 千成亭 A5頂級進江牛五花燒肉片-品號停用,700,0,0
M0501092,千成亭風土-A5進江牛特撰紐約客牛排100G(貨號停用),720,0,0
M0501093,千成亭風土-A5進江牛上撰腿心牛排100G(貨號停用),150,0,0
M0501094,千成亭風土-A5進江牛極上肋眼牛排100G(貨號停用),750,0,0
M0501095,進江和牛拌燒牛肉-品號停用,"2,000","1,425",1650
M0501096,進江和牛紅酒燉牛肉-品號停用,450,320,370
M0501097,FOODHOOD 千成亭 A5頂級近江牛肋眼燒肉片,"1,950",0,0
M0501098,FOODHOOD 千成亭 A5頂級近江牛貝身燒肉片,"1,150",0,0
M0501099,FOODHOOD 千成亭 A5頂級近江牛板腱火鍋片,"1,250",0,0
M0501100,FOODHOOD 千成亭 A5頂級近江牛板腱燒肉片,"1,450",0,0
M0501101,FOODHOOD 千成亭 A5頂級近江牛芯芯火鍋片,"1,350",0,0
M0501102,FOODHOOD 千成亭 A5頂級近江牛芯芯燒肉片,"1,500",0,0
M0501103,FOODHOOD 千成亭 A5頂級近江牛翼板燒肉片,"1,500",0,0
M0501104,FOODHOOD 千成亭 A5頂級進江牛肋眼牛排(貨號停用),"2,450",0,0
M0501105,FOODHOOD 千成亭 A5頂級進江牛貝身牛排(貨號停用),"1,115",0,0
M0501106,FOODHOOD 千成亭 A5頂級進江牛板腱牛排(貨號停用),"1,670",0,0
M0501107,FOODHOOD 千成亭 A5頂級進江牛芯芯牛排(貨號停用),"1,550",0,0
M0501108,FOODHOOD 千成亭 A5頂級進江牛紐約客牛排-品號停用,"2,370",0,0
M0501109,FOODHOOD 千成亭 A5頂級進江牛翼板牛排(貨號停用),"1,550",0,0
M0501110,千成亭 A5頂級進江牛肋眼火鍋片-錯誤建立停用,"1,667",0,0
M0501111,千成亭 A5頂級進江牛紐約客火鍋片-錯誤建立停用,"1,590",0,0
M0501112,千成亭 A5頂級進江牛翼板火鍋片-錯誤建立停用,"1,029",0,0
M0501113,FOODHOOD 千成亭 A5頂級近江牛肩胛捲心燒肉片,"1,150",0,0
M0501114,FOODHOOD 千成亭 A5頂級進江牛和尚頭牛排(貨號停用),900,0,0
M0501115,FOODHOOD 千成亭 A5頂級近江肩小排燒肉片,"1,250",0,0
M0501116,A5 近江牛 Bottom Round 後腿腱,"1,200","2,800",3000
M0501117,A5 近江牛 Bottom Round 三叉肉,"2,700","3,100",3300
M0501118,A5 近江牛 Bottom Round 鯉魚管,"2,700","3,000",3200
M0501119,FOODHOOD 千成亭 A5頂級進江牛臀蓋牛排(貨號停用),"1,255",0,0
M0501120,FOODHOOD 千成亭 A5頂級近江牛臀蓋燒肉片,"1,100",0,0
M0501121,FOODHOOD 千成亭 A5頂級進江牛三角牛排(貨號停用),"1,800",0,0
M0501122,FOODHOOD 千成亭 A5頂級近江牛三角燒肉片,"1,600",0,0
M0501123,A5 近江牛 Knuckle 和尚頭上蓋,"2,000",0,0
M0501124,FOODHOOD 千成亭 A5頂級進江牛肩胛捲心牛排(貨號停用),"1,800",0,0
M0501125,FOODHOOD 千成亭 A5頂級近江牛肩胛捲心火鍋片,"1,150",0,0
M0501126,FOODHOOD 千成亭 A5頂級近江牛鯉魚管燒肉片,"1,200",0,0
M0501127,FOODHOOD 千成亭 A5頂級近江牛三叉肉燒肉片,"1,150",0,0
M0501128,FOODHOOD 千成亭 A5頂級近江牛鯉魚管火鍋片,"1,100",0,0
M0501129,FOODHOOD 千成亭 A5頂級近江牛三叉肉火鍋片,"1,000",0,0
M0501130,FOODHOOD 千成亭 A5頂級近江牛和尚頭火鍋片,800,0,0
M0501131,A4 近江牛 Short Plate 外腹肉-內裙,"2,200",0,0
M0501132,A4 近江牛 Short Plate 外腹肉-扇子肉,"2,300",0,0
M0501133,A4 近江牛 Short Rib 中腹肉-貝身,"2,300",0,0
M0501134,A4 近江牛 Short Rib 中腹肉-牛小排,"2,000",0,0
M0501135,A4 近江牛 Short Rib 中腹肉-胸腹肉,"1,300",0,0
M0501136,A4 近江牛 Short Plate 外腹肉-胸腹肉,"1,300",0,0
M0501137,A4 近江牛 Chuck Ribs 肩小排,"2,600",0,0
M0501138,A4 近江牛 Strip Loin 紐約客-後段,"3,700",0,0
M0501139,A4 近江牛Shoulder Clod 板腱,"3,000",0,0
M0501141,FOODHOOD 千成亭 A5頂級近江牛和尚頭燒肉片,900,0,0
M0501142,FOODHOOD 千成亭 A5頂級進江牛黃瓜條牛排(貨號停用),0,0,0
M0501143,FOODHOOD 千成亭 A5頂級近江牛黃瓜條燒肉片,"1,100",0,0
M0501144,FOODHOOD 千成亭 A5頂級近江牛黃瓜條火鍋片,950,0,0
M0501145,FOODHOOD 千成亭 A5頂級近江牛三角火鍋片,"1,400",0,0
M0501146,FOODHOOD 千成亭 A5頂級近江牛牛小排燒肉片,"1,000",0,0
M0501147,FOODHOOD 千成亭 A5頂級近江牛小排火鍋肉片,890,0,0
M0501148,FOODHOOD 千成亭 A5頂級近江牛肋眼蓋肉燒肉片,580,0,0
M0501149,FOODHOOD 千成亭 A5頂級近江牛肋眼蓋肉火鍋肉片,520,0,0
